CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME
DL,964,BOS,JFK,1500,1630
DL,965,ATL,GRR,1900,2057
DL,966,PHX,SLC,1425,1603
DL,966,SLC,PHX,1135,1316
DL,967,MCO,MSP,920,1154
DL,968,ATL,HSV,1900,1856
DL,970,LAS,SLC,1710,1940
DL,971,SLC,JFK,2350,617
DL,972,ATL,AUS,2105,2243
DL,973,DTW,BDL,2010,2154
DL,976,PBI,LGA,1055,1342
DL,977,DTW,LGA,1200,1346
DL,980,ATL,BOS,1616,1849
DL,981,BOS,ATL,1330,1633
DL,983,SLC,LAX,1549,1700
DL,984,ATL,JFK,2055,2312
DL,987,ATL,CAE,1625,1722
DL,988,LAX,HNL,1535,1934
DL,989,DEN,DTW,1438,1921
DL,991,SLC,SJC,2040,2148
DL,994,DTW,SFO,842,1105
DL,995,MCO,JFK,1935,2213
DL,996,RSW,LGA,1400,1647
DL,997,JAX,ATL,835,953
DL,998,ATL,HOU,2122,2243
DL,999,PHX,JFK,700,1339
DL,1050,DCA,ATL,1615,1822
DL,1051,MSP,PDX,1955,2159
DL,1052,DTW,ATL,855,1106
DL,1053,ATL,SLC,1050,1308
DL,1054,ATL,FLL,2205,2357
DL,1055,PBI,JFK,1210,1458
DL,1056,GRB,ATL,530,902
DL,1057,ATL,SEA,1110,1343
DL,1060,SLC,MSP,955,1337
DL,1061,LAX,MCO,830,1617
DL,1061,MCO,LAX,1817,2107
DL,1062,ATL,BDL,2220,35
DL,1065,BDL,ATL,600,849
DL,1066,ATL,BNA,1010,1016
DL,1066,BNA,ATL,1100,1315
DL,1067,DTW,PDX,2025,2229
DL,1068,RSW,ATL,1227,1425
DL,1069,OMA,ATL,535,856
DL,1070,SFO,DTW,2300,634
DL,1071,LGA,MCO,700,957
DL,1072,SLC,MSP,2026,9
DL,1074,SLC,MSP,1715,2055
DL,1075,LGA,MIA,900,1227
DL,1076,ATL,BZN,1915,2127
DL,1077,ATL,IAD,1601,1741
DL,1077,IAD,ATL,1817,2017
DL,1078,LEX,ATL,719,857
DL,1080,MIA,LGA,800,1056
DL,1081,LGA,PBI,1015,1329
DL,1082,BNA,ATL,800,1011
DL,1083,PNS,ATL,550,759
DL,1084,PWM,ATL,600,914
DL,1085,DTW,FLL,825,1140
DL,1085,FLL,DTW,1246,1545
DL,1087,ATL,DAB,1205,1322
DL,1087,DAB,ATL,1403,1533
DL,1088,ANC,MSP,2152,608
DL,1089,MSP,ANC,1555,1900
DL,1090,ATL,JAX,2115,2228
DL,1092,PIT,ATL,715,914
DL,1093,LEX,ATL,1540,1709
DL,1094,MCI,MSP,645,817
DL,1095,CVG,RSW,935,1202
DL,1095,RSW,CVG,1255,1520
DL,1096,SLC,SEA,1101,1216
DL,1097,RDU,LAX,740,1024
DL,1098,ATL,OMA,1835,2000
DL,1099,SNA,MSP,1300,1837
DL,1100,ATL,SEA,1925,2205
DL,1100,CHS,ATL,1655,1822
DL,1101,SFO,MSP,630,1216
DL,1102,ATL,SYR,1725,1936
DL,1104,HNL,SLC,2140,645
DL,1105,ATL,SLC,810,1024
DL,1105,SLC,HNL,1150,1553
DL,1106,SFO,MSP,830,1413
DL,1107,MSP,LAX,1115,1324
DL,1108,MSP,ATL,1515,1847
DL,1109,MCO,ATL,800,935
DL,1110,ATL,DEN,825,950
DL,1110,DEN,ATL,1035,1524
DL,1111,MIA,LGA,1100,1358
DL,1112,ATL,DEN,940,1102
DL,1112,DEN,ATL,1208,1701
DL,1113,DEN,ATL,600,1102
DL,1114,ATL,DEN,1050,1215
DL,1114,DEN,ATL,1317,1808
DL,1115,DEN,ATL,745,1249
DL,1116,STL,MSP,630,803
DL,1117,DEN,ATL,900,1407
DL,1118,ATL,DEN,1340,1503
DL,1119,ATL,CMH,1935,2109
DL,1120,ATL,DEN,1456,1619
DL,1120,DEN,ATL,1730,2225
DL,1122,MSP,AUS,2015,2319
DL,1123,LGA,FLL,1035,1356
DL,1124,LAX,RDU,1040,1825
DL,1125,ATL,ROC,2131,2340
DL,1126,ATL,DEN,1925,2056
DL,1128,DTW,MCO,1545,1831
DL,1129,SFO,SLC,1310,1604
DL,1129,SLC,SFO,1110,1223
DL,1130,SLC,LAS,945,1019
DL,1131,LGA,FLL,1145,1504
DL,1133,CLT,ATL,700,820
DL,1134,ATL,PBI,820,1007
DL,1134,PBI,ATL,1105,1259
DL,1135,BOS,SEA,700,1031
DL,1136,ATL,RSW,1405,1550
DL,1136,RSW,ATL,1631,1823
DL,1137,MSP,PHX,1125,1350
DL,1138,ATL,ORD,940,1044
DL,1138,ORD,ATL,1121,1420
DL,1140,ABQ,MSP,1500,1834
DL,1142,ATL,HOU,1505,1624
DL,1142,HOU,ATL,1701,2005
DL,1144,SEA,ATL,1000,1751
DL,1145,SEA,DTW,1147,1908
DL,1146,SMF,MSP,1255,1823
DL,1149,DTW,LAX,1525,1744
DL,1149,LAX,HNL,1859,2305
DL,1150,HNL,LAX,746,1532
DL,1151,MSP,SFO,1145,1402
DL,1152,PDX,HNL,1735,2146
DL,1153,ATL,MCO,1255,1424
DL,1154,ATL,IND,940,1109
DL,1154,IND,ATL,1151,1328
DL,1155,ECP,ATL,555,810
DL,1156,PDX,ATL,625,1401
DL,1158,DEN,LGA,1045,1624
DL,1159,ATL,BUF,1346,1547
DL,1159,BUF,ATL,1627,1847
DL,1160,IND,ATL,946,1122
DL,1161,ATL,MIA,1005,1205
DL,1161,MIA,ATL,1255,1501
DL,1162,LAX,JFK,2135,552
DL,1164,ATL,PBI,1745,1939
DL,1165,DTW,SLC,1216,1424
DL,1166,ATL,DTW,1628,1826
DL,1168,SLC,DTW,540,1127
DL,1169,MEM,ATL,1025,1249
DL,1170,LAX,CMH,2235,600
DL,1171,ATL,MIA,1715,1916
DL,1173,ATL,SLC,1905,2122
DL,1174,LGA,PBI,830,1137
DL,1175,FLL,ATL,630,822
DL,1177,ATL,CLT,1640,1751
DL,1177,CLT,ATL,1835,2005
DL,1178,ATL,RIC,1410,1536
DL,1178,RIC,ATL,1619,1819
DL,1179,STL,ATL,600,834
DL,1180,SLC,MCO,1715,2334
DL,1181,RNO,SLC,610,848
DL,1183,ORF,ATL,655,855
DL,1184,PBI,ATL,800,949
DL,1185,SLC,GEG,2025,2122
DL,1186,ATL,JAX,1055,1206
DL,1186,JAX,ATL,1300,1420
DL,1188,LGA,MIA,1000,1332
DL,1189,BWI,SLC,1635,1934
DL,1189,SLC,BWI,940,1553
DL,1190,ATL,CAK,1000,1137
DL,1190,CAK,ATL,1219,1412
DL,1192,DTW,LAX,1758,2015
DL,1193,ATL,SRQ,2115,2249
DL,1194,PDX,SLC,1655,1942
DL,1194,SLC,PDX,1505,1611
DL,1195,SFO,DTW,1135,1914
DL,1196,LAX,OGG,835,1235
DL,1197,CHO,ATL,625,802
DL,1198,DTW,FLL,955,1306
DL,1198,FLL,DTW,1401,1700
DL,1199,ATL,STL,1415,1457
DL,1200,SLC,SNA,2025,2127
DL,1203,BOS,ATL,815,1117
DL,1204,ATL,BOS,1141,1409
DL,1205,BOS,ATL,945,1249
DL,1208,ATL,BOS,1416,1644
DL,1209,BOS,ATL,1215,1522
DL,1211,ATL,CID,2128,2242
DL,1212,HNL,LAX,2142,511
DL,1212,LAX,DTW,655,1428
DL,1214,LAX,ATL,1540,2258
DL,1215,HSV,ATL,930,1123
DL,1216,ATL,BOS,1905,2133
DL,1217,MSP,GEG,2021,2152
DL,1219,ATL,LAX,1340,1555
DL,1219,LAX,OGG,1755,2152
DL,1220,ATL,ORF,1025,1158
DL,1220,ORF,ATL,1234,1432
DL,1221,SLC,MCI,2015,2345
DL,1222,BWI,DTW,600,741
DL,1223,LAX,CVG,1215,1918
DL,1225,ATL,ABQ,1950,2132
DL,1226,DTW,TPA,1525,1808
DL,1227,ATL,JAX,2225,2335
DL,1228,DTW,TVC,2025,2139
DL,1229,ATL,PBI,2210,2358
DL,1230,MSY,JFK,1140,1531
DL,1233,CMH,ATL,1045,1225
DL,1235,ATL,DAB,2230,2349
DL,1236,SLC,JAC,1120,1232
DL,1237,SEA,LAX,1841,2130
DL,1238,LAX,SEA,1600,1857
DL,1239,CLT,ATL,600,716
DL,1240,MSO,MSP,645,1031
DL,1243,BUF,LGA,645,814
DL,1244,ATL,CVG,1920,2047
DL,1245,PNS,ATL,720,930
DL,1248,RSW,JFK,1215,1504
DL,1251,ATL,SNA,1705,1858
DL,1252,ORF,ATL,800,956
DL,1254,FLL,JFK,1415,1712
DL,1255,ATL,SEA,1745,2021
DL,1256,GPT,ATL,555,819
DL,1258,ATL,JAX,945,1048
DL,1258,JAX,ATL,1140,1300
DL,1259,ATL,OKC,2115,2241
DL,1260,MSP,DTW,825,1109
DL,1261,ATL,SAN,2016,2208
DL,1262,MSP,MIA,900,1348
DL,1264,DTW,DCA,1222,1356
DL,1265,ATL,LAX,1627,1842
DL,1266,BUF,ATL,610,830
DL,1267,ATL,JAN,2105,2131
DL,1268,SJC,MSP,630,1223
DL,1269,ATL,SDF,1950,2117
DL,1270,ATL,PNS,1351,1404
DL,1270,PNS,ATL,1446,1704
DL,1271,RSW,MSP,1550,1832
DL,1272,DFW,ATL,820,1123
DL,1273,ATL,JAX,1901,2012
DL,1274,MSP,BDL,1534,1907
DL,1276,ATL,CMH,911,1038
DL,1277,ATL,MEM,1505,1526
DL,1277,MEM,ATL,1610,1838
DL,1278,OMA,MSP,635,757
DL,1280,DAB,ATL,700,826
DL,1282,DTW,FLL,1213,1526
DL,1282,FLL,DTW,1617,1918
DL,1284,DTW,MKE,1545,1600
DL,1284,MKE,DTW,1640,1849
DL,1286,SLC,MCO,935,1601
DL,1287,BWI,DTW,1300,1434
DL,1289,ATL,SNA,2020,2217
DL,1292,ATL,BWI,1115,1302
DL,1292,BWI,ATL,1345,1551
DL,1294,DEN,LGA,1627,2204
DL,1295,ATL,PIT,859,1033
DL,1295,PIT,ATL,1110,1303
DL,1297,ATL,SRQ,1628,1759
DL,1297,SRQ,ATL,1840,2026
DL,1298,LAX,KOA,1700,2055
DL,1298,MSP,LAX,1311,1520
DL,1299,ATL,TPA,1905,2034
DL,1301,ATL,RSW,810,946
DL,1301,RSW,ATL,1028,1213
DL,1302,ATL,SDF,1035,1151
DL,1302,SDF,ATL,1230,1359
DL,1304,ATL,GRB,1950,2113
DL,1305,DTW,GRR,2015,2113
DL,1306,MSP,SFO,1340,1548
DL,1307,ATL,RIC,1549,1717
DL,1307,RIC,ATL,1800,1959
DL,1308,AUS,ATL,800,1102
DL,1309,BZN,MSP,645,1006
DL,1310,ATL,VPS,1359,1410
DL,1310,VPS,ATL,1447,1707
DL,1312,ATL,SLC,2220,39
DL,1314,LGA,FLL,1245,1556
DL,1315,BOS,MCO,750,1117
DL,1316,ATL,IAD,2220,3
DL,1317,LAX,LIH,1710,2122
DL,1319,SEA,SLC,955,1259
DL,1320,ATL,CLE,1654,1843
DL,1321,MSY,SLC,1615,1910
DL,1321,SLC,MSY,955,1418
DL,1322,MSP,GRR,2020,2258
DL,1323,DCA,ATL,1900,2104
DL,1324,BNA,ATL,630,847
DL,1325,LAX,MSY,1255,1833
DL,1325,MSY,LAX,1938,2210
DL,1326,MSP,LAX,1530,1742
DL,1327,CMH,LAX,719,950
DL,1329,MSP,DCA,1948,2323
DL,1331,DCA,DTW,925,1110
DL,1333,DCA,ATL,1335,1538
DL,1335,BOS,MSP,1000,1221
DL,1336,MCO,SLC,1700,1959
DL,1337,GRR,MSP,720,802
DL,1338,ATL,BUF,2055,2258
DL,1339,RDU,DTW,905,1057
DL,1340,MSP,BWI,1535,1900
DL,1341,ATL,GSP,1425,1519
DL,1341,GSP,ATL,1601,1708
DL,1342,MSP,DTW,2012,2300
DL,1344,SLC,ATL,1655,2233
DL,1346,SFO,ATL,900,1642
DL,1347,LAS,DTW,2255,550
DL,1348,DTW,FLL,2020,2328
DL,1350,ATL,LAS,1610,1744
DL,1352,EWR,SLC,1720,2039
DL,1352,SLC,EWR,1005,1635
DL,1353,ATL,PNS,1054,1112
DL,1353,PNS,ATL,1155,1414
DL,1355,ATL,EYW,940,1130
DL,1355,EYW,ATL,1211,1416
DL,1356,PHL,SLC,1630,1938
DL,1357,BOI,MSP,630,1024
DL,1358,ATL,IAH,1210,1322
DL,1359,ATL,PBI,2005,2157
DL,1360,ATL,BHM,1300,1250
DL,1361,FAR,MSP,645,800
DL,1364,MSP,MSY,1129,1414
DL,1365,ATL,PIT,1752,1935
DL,1367,SLC,MIA,1727,2
DL,1368,MSP,BIL,1943,2106
DL,1370,ATL,TYS,2220,2313
DL,1373,ATL,TPA,1130,1255
DL,1373,TPA,ATL,1340,1517
DL,1374,OAK,SLC,1655,1942
DL,1374,SLC,OAK,1515,1615
DL,1375,HOU,ATL,1245,1544
DL,1376,ATL,OMA,2131,2306
DL,1378,OMA,ATL,1010,1324
DL,1381,ATL,DTW,1925,2124
DL,1382,MIA,LAX,730,1049
DL,1384,ORD,DTW,850,1112
DL,1385,ATL,SJU,1930,3
DL,1387,ATL,SJU,1135,1604
DL,1389,MSP,RSW,900,1330
DL,1390,SLC,BNA,1735,2151
DL,1391,SFO,JFK,1415,2239
DL,1394,DTW,TPA,1224,1512
DL,1395,ATL,ILM,2128,2246
DL,1397,SEA,OGG,1215,1648
DL,1398,ATL,MHT,2112,2345
DL,1399,ATL,FLL,1950,2148
DL,1401,SEA,SLC,1315,1620
DL,1402,ATL,LAS,1100,1235
DL,1402,LAS,ATL,1340,2030
DL,1403,MIA,ATL,1010,1213
DL,1404,ATL,BNA,2215,2222
DL,1405,ATL,CMH,1216,1348
DL,1406,LAX,DTW,2350,714
DL,1407,MCI,SLC,1415,1603
DL,1407,SLC,MCI,950,1317
DL,1408,OAK,SLC,604,852
DL,1410,SEA,JFK,1315,2136
DL,1411,IND,ATL,650,844
DL,1412,MCO,LGA,1855,2132
DL,1413,ATL,LIT,1925,2007
DL,1414,MSP,PDX,1335,1525
DL,1415,ATL,MSP,1745,1930
DL,1417,ROA,ATL,600,732
DL,1418,SLC,ATL,652,1245
DL,1419,SLC,ATL,1015,1605
DL,1420,ATL,SYR,1115,1321
DL,1420,SYR,ATL,1415,1654
DL,1422,LGA,MSP,1000,1218
DL,1423,ATL,STL,1150,1228
DL,1424,DTW,MCO,833,1123
DL,1424,MCO,DTW,1214,1450
DL,1425,ATL,BWI,1427,1613
DL,1425,BWI,ATL,1655,1904
DL,1426,ATL,STL,2239,2321
DL,1427,ATL,FLL,2050,2245
DL,1428,MSP,LGA,1115,1450
DL,1430,ILM,ATL,640,811
DL,1431,LAS,ATL,715,1402
DL,1433,ATL,GRR,2125,2324
DL,1434,HNL,LAX,1612,2354
DL,1435,GSP,ATL,755,900
DL,1437,DTW,BWI,1530,1708
DL,1438,TPA,LGA,1230,1510
DL,1439,ATL,SLC,1351,1608
DL,1440,TPA,LGA,700,936
DL,1442,LGA,PBI,1200,1511
DL,1444,CVG,ATL,1650,1835
DL,1445,MCI,DTW,815,1105
DL,1446,RSW,MSP,1140,1418
DL,1447,TPA,DTW,630,907
DL,1448,IAH,ATL,1110,1408
DL,1449,FAY,ATL,600,731
DL,1450,LAX,SEA,1850,2145
DL,1451,TPA,LGA,1545,1823
DL,1452,MCO,LGA,1415,1649
DL,1454,DTW,LAS,2027,2203
DL,1455,MSY,ATL,800,1023
DL,1456,ATL,MSY,1100,1136
DL,1458,PBI,ATL,1000,1150
DL,1460,ATL,MSY,1305,1339
DL,1460,MSY,ATL,1430,1658
DL,1461,MIA,ATL,745,943
DL,1463,ATL,RSW,905,1042
DL,1464,ATL,MSY,1455,1530
DL,1465,ATL,FLL,1051,1249
DL,1465,FLL,ATL,1345,1543
DL,1466,ATL,TPA,1640,1808
DL,1466,TPA,ATL,1900,2042
DL,1467,ATL,EWR,1225,1433
DL,1467,EWR,ATL,1509,1745
DL,1468,ATL,MSY,1625,1703
DL,1468,MSY,ATL,1745,2017
DL,1470,ROC,ATL,1300,1529
DL,1471,SLC,DEN,2030,2205
DL,1472,ATL,MSY,1955,2036
DL,1473,LGA,MCO,1845,2151
DL,1474,ATL,MSY,2220,2258
DL,1476,ATL,GPT,940,1003
DL,1476,GPT,ATL,1042,1305
DL,1477,SFO,SLC,1005,1301
DL,1479,RSW,ATL,800,947
DL,1480,BDL,DTW,540,740
DL,1481,LIT,ATL,600,838
DL,1482,SNA,SLC,1333,1622
DL,1485,LGA,MCO,2000,2258
DL,1486,LIT,ATL,900,1136
DL,1487,ATL,EWR,1635,1847
DL,1488,LGA,RSW,950,1317
DL,1489,MIA,LGA,1315,1618
DL,1490,DTW,LAS,1544,1720
DL,1491,EWR,DTW,1620,1819
DL,1492,PHX,MSP,800,1211
DL,1494,ATL,PHL,855,1052
DL,1494,PHL,ATL,1130,1346
DL,1495,ATL,SFO,1340,1600
DL,1496,ATL,CHO,1905,2033
DL,1498,FLL,LGA,900,1156
DL,1499,MCI,ATL,705,1007
DL,1500,MSP,PHL,1940,2321
DL,1501,BWI,ATL,805,1010
DL,1502,CVG,TPA,920,1130
DL,1502,TPA,CVG,1236,1448
DL,1503,DTW,RSW,1006,1308
DL,1505,MSP,BIS,2037,2210
DL,1507,ATL,SLC,1205,1424
DL,1511,DTW,DEN,840,1001
DL,1512,LGA,SRQ,1040,1402
DL,1514,LGA,FLL,1500,1815
DL,1515,ATL,ALB,2110,2329
DL,1516,BUF,DTW,615,734
DL,1517,JAX,ATL,630,746
DL,1519,ATL,HOU,950,1111
DL,1521,ATL,DAY,1205,1335
DL,1521,DAY,ATL,1418,1605
DL,1522,SLC,LAX,1708,1818
DL,1523,BOS,DTW,1645,1903
DL,1524,SLC,ATL,835,1424
DL,1525,ATL,BWI,1630,1817
DL,1526,MCO,LGA,800,1035
DL,1527,ATL,FLL,1640,1833
DL,1527,FLL,ATL,1930,2127
DL,1528,ATL,MSP,1620,1806
DL,1529,DTW,ATL,2028,2239
DL,1530,ATL,BNA,1205,1206
DL,1530,BNA,ATL,1300,1507
DL,1531,BOS,JFK,600,720
DL,1532,JAC,MSP,1316,1639
DL,1534,ATL,IND,1420,1550
DL,1534,IND,ATL,1635,1819
DL,1536,ATL,MSY,910,943
DL,1536,MSY,ATL,1026,1249
DL,1537,MSP,DCA,1135,1506
DL,1538,LAS,MSP,1610,2117
DL,1541,ATL,IND,2230,4
DL,1542,ATL,LAS,2200,2335
DL,1543,ALB,ATL,1240,1531
DL,1543,ATL,ALB,944,1154
DL,1545,ATL,EYW,812,1003
DL,1545,EYW,ATL,1045,1245
DL,1546,PHX,ATL,1114,1654
DL,1547,DTW,SFO,2030,2256
DL,1548,LGA,MSP,1230,1434
DL,1549,MSP,ATL,1730,2112
DL,1550,LAS,MSP,700,1207
DL,1555,ATL,LAX,1111,1323
DL,1556,ATL,CHA,2241,2332
DL,1558,TPA,LAX,650,934
DL,1560,TLH,ATL,625,730
DL,1561,ATL,PHL,1135,1331
DL,1561,PHL,ATL,1415,1629
DL,1563,DTW,RSW,2015,2316
DL,1565,ATL,SFO,2029,2253
DL,1566,MIA,DTW,800,1105
DL,1567,MCO,MSP,1213,1445
DL,1568,LGA,DTW,600,753
DL,1569,BWI,DTW,1655,1833
DL,1570,ATL,STL,1005,1049
DL,1570,STL,ATL,1126,1359
DL,1571,ATL,CAK,2225,7
DL,1572,TPA,ATL,940,1114
DL,1576,ATL,OMA,1112,1245
DL,1576,OMA,ATL,1327,1640
DL,1579,ATL,DAL,1345,1502
DL,1579,DAL,ATL,1540,1844
DL,1582,ATL,OMA,1555,1725
DL,1582,OMA,ATL,1810,2128
DL,1583,SFO,JFK,1135,2014
DL,1585,ATL,PBI,946,1137
DL,1585,PBI,ATL,1219,1417
DL,1586,GRR,ATL,800,1009
DL,1592,SAN,ATL,630,1341
DL,1593,TPA,ATL,719,902
DL,1594,ATL,TUL,2246,2354
DL,1596,MSP,LGA,1945,2328
DL,1598,ATL,CHS,1506,1616
DL,1598,SEA,ATL,638,1420
DL,1599,ATL,PIT,1050,1231
DL,1599,PIT,ATL,1308,1508
DL,1601,ATL,DEN,2105,2231
DL,1602,LAS,ATL,600,1245
DL,1603,SLC,SNA,1125,1223
DL,1604,FLL,DTW,1130,1428
DL,1605,PBI,ATL,700,853
DL,1608,BWI,ATL,920,1125
DL,1609,CMH,ATL,1525,1708
DL,1610,ATL,SAV,825,926
DL,1610,SAV,ATL,1010,1122
DL,1611,ATL,EGE,1025,1158
DL,1611,EGE,ATL,1305,1811
DL,1613,SAV,ATL,630,745
DL,1614,SAV,ATL,1300,1416
DL,1615,SAV,ATL,730,849
DL,1616,ATL,SAV,1235,1340
DL,1616,SAV,ATL,1425,1541
DL,1618,ATL,SAV,1455,1559
DL,1618,SAV,ATL,1645,1801
DL,1620,ATL,SAV,1625,1728
DL,1621,ATL,SAV,2233,2338
DL,1622,LGA,MIA,800,1115
DL,1624,ATL,SAV,1920,2026
DL,1626,MHT,ATL,635,945
DL,1629,ATL,CAK,1437,1614
DL,1629,CAK,ATL,1656,1858
DL,1630,ATL,SAT,2131,2319
DL,1631,SLC,ABQ,2015,2200
DL,1633,DTW,MIA,2002,2315
DL,1634,SEA,SLC,715,1022
DL,1635,DTW,SAN,2001,2206
DL,1636,MIA,DTW,1340,1648
DL,1639,ATL,BDL,1540,1752
DL,1640,DTW,ATL,710,931
DL,1644,ATL,IAH,1950,2110
DL,1645,DTW,DEN,1211,1331
DL,1646,ATL,RIC,1935,2116
DL,1648,ATL,MDW,1050,1144
DL,1648,MDW,ATL,1220,1515
DL,1649,LAX,MCO,1515,2256
DL,1651,LAS,MSP,1335,1844
DL,1651,MSP,LAS,1120,1249
DL,1652,ATL,OKC,819,941
DL,1652,OKC,ATL,1018,1319
DL,1654,LAX,ATL,1423,2142
DL,1655,ATL,LAX,1205,1418
DL,1656,ATL,PBI,1105,1259
DL,1656,PBI,ATL,1340,1537
DL,1659,MCO,LAX,1008,1255
DL,1661,ATL,PHL,1525,1730
DL,1661,PHL,ATL,1815,2040
DL,1662,SAN,ATL,815,1523
DL,1664,MSP,HNL,1135,1644
DL,1666,LAS,JFK,1625,13
DL,1668,LAX,MSP,1525,2103
DL,1671,ATL,FLL,1725,1918
DL,1671,FLL,ATL,2015,2210
DL,1672,ATL,IAH,1515,1634
DL,1672,IAH,ATL,1715,2019
DL,1673,LAX,DTW,2230,604
DL,1678,TPA,MSP,800,1025
DL,1679,AVP,ATL,600,829
DL,1680,ATL,SFO,1050,1317
DL,1680,SFO,ATL,1412,2144
DL,1683,SLC,LAS,1126,1155
DL,1685,ATL,MIA,855,1047
DL,1685,MIA,ATL,1130,1334
DL,1686,MSP,SMF,1112,1309
DL,1687,MSP,SAN,922,1125
DL,1687,SAN,MSP,1255,1836
DL,1688,PDX,LAX,616,850
DL,1690,BDL,ATL,1725,2012
DL,1692,ATL,SAN,810,1000
DL,1692,SAN,ATL,1114,1827
DL,1693,MCO,JFK,1430,1708
DL,1695,SLC,MSO,2030,2211
DL,1697,IAD,ATL,700,903
DL,1698,SEA,LAS,1130,1407
DL,1699,ATL,ECP,1117,1124
DL,1699,ECP,ATL,1200,1417
DL,1701,ATL,LAS,1340,1511
DL,1702,LGA,FLL,1925,2240
DL,1704,DTW,FLL,1535,1843
DL,1705,BHM,ATL,740,943
DL,1706,DTW,LAX,837,1105
DL,1707,DTW,RDU,2029,2215
DL,1708,DTW,MCO,1219,1506
DL,1708,MCO,DTW,1614,1852
DL,1710,DFW,ATL,1200,1507
DL,1711,ATL,DFW,2230,2356
DL,1712,MSP,TPA,1315,1730
DL,1714,MCO,MSP,1426,1700
DL,1714,MSP,MCO,857,1322
DL,1717,SLC,PDX,2035,2151
DL,1718,CHS,ATL,740,902
DL,1719,LAX,HNL,1045,1455
DL,1719,MSP,LAX,730,947
DL,1720,ATL,MSN,940,1041
DL,1720,MSN,ATL,1119,1429
DL,1721,DTW,DCA,2012,2146
DL,1722,DTW,BOS,1559,1800
DL,1723,SLC,DTW,1345,1919
DL,1724,ATL,MIA,2105,2301
DL,1725,DTW,SLC,815,1026
DL,1726,ATL,FLL,1405,1600
DL,1726,FLL,ATL,1700,1859
DL,1727,CVG,ATL,1150,1329
DL,1729,LAS,SEA,1135,1419
DL,1729,SEA,LAS,805,1039
DL,1730,SLC,ONT,2035,2127
DL,1732,CLE,ATL,1637,1838
DL,1734,MSP,DTW,1155,1434
DL,1735,LIH,LAX,2247,627
DL,1736,ATL,CMH,2235,7
DL,1737,ATL,EYW,1345,1538
DL,1737,EYW,ATL,1619,1821
DL,1738,TPA,LGA,1050,1328
DL,1739,MSP,DEN,910,1031
DL,1740,LAS,SLC,1350,1615
DL,1741,PDX,SLC,1315,1605
DL,1741,SLC,PDX,1120,1231
DL,1742,ATL,FAY,2123,2238
DL,1743,MSP,LGA,905,1244
DL,1744,ATL,CLT,1140,1246
DL,1744,CLT,ATL,1325,1447
DL,1745,SMF,MSP,655,1227
DL,1746,RSW,LGA,1620,1906
DL,1747,DTW,SEA,1536,1737
DL,1748,LAS,SLC,634,903
DL,1749,DTW,PHL,2014,2153
DL,1751,MSP,LAS,901,1033
DL,1752,ATL,MKE,2238,2342
DL,1753,LAX,PHX,1850,2116
DL,1754,SLC,BZN,2025,2152
DL,1756,ATL,MLB,2128,2258
DL,1757,ATL,SNA,1005,1201
DL,1757,SNA,ATL,1255,2006
DL,1758,ATL,MDW,1355,1451
DL,1758,MDW,ATL,1526,1825
DL,1759,IND,ATL,820,1001
DL,1760,SEA,HNL,1730,2155
DL,1762,LAS,MSP,921,1431
DL,1763,SLC,DTW,935,1511
DL,1764,MSP,DCA,920,1253
DL,1765,LGA,MIA,1125,1448
DL,1766,ATL,FNT,2133,2335
DL,1767,ATL,FNT,1205,1358
DL,1768,OGG,SEA,2259,630
DL,1768,SEA,MSP,815,1341
DL,1769,RSW,MSP,720,959
DL,1770,SEA,MSP,1525,2044
DL,1771,ATL,BWI,1000,1144
DL,1772,ATL,PHX,1110,1325
DL,1772,PHX,ATL,1440,2020
DL,1774,SLC,DFW,2015,2355
DL,1776,LAS,ATL,1045,1734
DL,1777,SEA,MSP,645,1206
DL,1778,ATL,MEM,1625,1649
DL,1779,MKE,ATL,550,852
DL,1780,ATL,TPA,1735,1905
DL,1780,TPA,ATL,1950,2130
DL,1782,PHX,DTW,855,1445
DL,1783,MSP,IND,925,1208
DL,1784,LAX,SLC,1018,1315
DL,1785,MIA,DTW,1430,1741
DL,1787,MSP,MSO,2000,2205
DL,1790,ATL,SAT,1100,1245
DL,1790,SAT,ATL,1332,1650
DL,1792,PHX,DTW,540,1126
DL,1794,SLC,SAN,1505,1604
DL,1795,LAS,JFK,700,1450
DL,1799,SLC,SEA,1430,1544
DL,1800,LGA,RSW,1715,2035
DL,1802,ATL,LAX,955,1208
DL,1803,LGA,MCO,1135,1437
DL,1805,LGA,MIA,700,1017
DL,1806,LAX,SLC,2100,2359
DL,1807,DCA,MSP,1235,1427
DL,1811,TPA,ATL,830,1006
DL,1812,ATL,ORD,2245,2347
DL,1814,ATL,PNS,1534,1551
DL,1814,PNS,ATL,1635,1852
DL,1815,MSP,ATL,855,1234
DL,1816,ORD,ATL,545,850
DL,1817,ATL,FLL,1825,2018
DL,1819,BWI,MSP,745,936
DL,1820,SYR,ATL,600,842
DL,1821,RSW,LGA,805,1051
DL,1822,SLC,CVG,1410,1934
DL,1823,DTW,SEA,1959,2203
DL,1824,MCO,ATL,920,1054
DL,1826,ATL,MCO,755,921
DL,1826,MCO,ATL,1025,1157
DL,1827,MCO,ATL,630,800
DL,1828,ATL,MCO,855,1023
DL,1828,MCO,ATL,1120,1300
DL,1829,DTW,EWR,2018,2205
DL,1830,MSP,SLC,1940,2144
DL,1831,HNL,PDX,2255,631
